lineNumber	Ticker	Name	CIK	Year	CompetitorName	CompetitorTicker	CompetitorCIK
108	MRK	MERCK & CO. INC.	310158	2012	Merck	MRK	310158
108	MRK	MERCK & CO. INC.	310158	2012	L.P.	BX	1393818
108	MRK	MERCK & CO. INC.	310158	2012	Form	FORM	1039399
108	MRK	MERCK & CO. INC.	310158	2012	"Sirna Therapeutics, Inc"	TSLA	1318605
108	MRK	MERCK & CO. INC.	310158	2012	"Centocor, Inc."	TSLA	1318605
108	MRK	MERCK & CO. INC.	310158	2012	LLC	APO	1411494
108	MRK	MERCK & CO. INC.	310158	2012	Principal Financial	PFG	1126328
109	MRK	MERCK & CO. INC.	310158	2011	Merck	MRK	310158
109	MRK	MERCK & CO. INC.	310158	2011	Company	BA	12927
109	MRK	MERCK & CO. INC.	310158	2011	NDA	NDAQ	1120193
109	MRK	MERCK & CO. INC.	310158	2011	BLA	BX	1393818
109	MRK	MERCK & CO. INC.	310158	2011	FDA	FDAGX	320351
109	MRK	MERCK & CO. INC.	310158	2011	Vaccine	VBIV	764195
109	MRK	MERCK & CO. INC.	310158	2011	EMA	EMAN	1046995
109	MRK	MERCK & CO. INC.	310158	2011	Pfizer Inc.	PFE	78003
109	MRK	MERCK & CO. INC.	310158	2011	K	K	55067
109	MRK	MERCK & CO. INC.	310158	2011	ACT	ACT	884629
109	MRK	MERCK & CO. INC.	310158	2011	AIT	AIT	109563
109	MRK	MERCK & CO. INC.	310158	2011	AstraZeneca	AZN	901832
109	MRK	MERCK & CO. INC.	310158	2011	United	UPS	1090727
109	MRK	MERCK & CO. INC.	310158	2011	Congress	CMLIX	811030
109	MRK	MERCK & CO. INC.	310158	2011	Court	HMG	311817
109	MRK	MERCK & CO. INC.	310158	2011	"the Federal Food, Drug"	CJJD	1413263
109	MRK	MERCK & CO. INC.	310158	2011	LDL	LDL	60977
109	MRK	MERCK & CO. INC.	310158	2011	Animal Health	ELAN	1739104
109	MRK	MERCK & CO. INC.	310158	2011	nnn	NNN	751364
110	MRK	MERCK & CO. INC.	310158	2010	Company	BA	12927
110	MRK	MERCK & CO. INC.	310158	2010	Merck	MRK	310158
110	MRK	MERCK & CO. INC.	310158	2010	Vaccines	VBIV	764195
110	MRK	MERCK & CO. INC.	310158	2010	Congress	CMLIX	811030
110	MRK	MERCK & CO. INC.	310158	2010	FDA	FDAGX	320351
110	MRK	MERCK & CO. INC.	310158	2010	EC	EC	1444406
110	MRK	MERCK & CO. INC.	310158	2010	"Teva Pharmaceuticals, Inc."	TSLA	1318605
110	MRK	MERCK & CO. INC.	310158	2010	"Barr Laboratories, Inc."	TSLA	1318605
110	MRK	MERCK & CO. INC.	310158	2010	NDA	NDAQ	1120193
110	MRK	MERCK & CO. INC.	310158	2010	BLA	BX	1393818
110	MRK	MERCK & CO. INC.	310158	2010	Vaccine	VBIV	764195
110	MRK	MERCK & CO. INC.	310158	2010	Development	CDEV	1658566
110	MRK	MERCK & CO. INC.	310158	2010	"Santen Pharmaceuticaln    Co., Ltd."	MRVL	1058057
110	MRK	MERCK & CO. INC.	310158	2010	"MK-0974,n"	NFLX	1065280
110	MRK	MERCK & CO. INC.	310158	2010	AIT	AIT	109563
110	MRK	MERCK & CO. INC.	310158	2010	EMA	EMAN	1046995
110	MRK	MERCK & CO. INC.	310158	2010	K	K	55067
110	MRK	MERCK & CO. INC.	310158	2010	LDL	LDL	60977
110	MRK	MERCK & CO. INC.	310158	2010	Phase	PHAS	1169245
110	MRK	MERCK & CO. INC.	310158	2010	CHD	CHD	313927
110	MRK	MERCK & CO. INC.	310158	2010	Products	EPD	1061219
110	MRK	MERCK & CO. INC.	310158	2010	AstraZeneca	AZN	901832
110	MRK	MERCK & CO. INC.	310158	2010	"Singulair,n"	NFLX	1065280
110	MRK	MERCK & CO. INC.	310158	2010	"Isentress,n    and"	DD	1666700
110	MRK	MERCK & CO. INC.	310158	2010	Johnson& Johnson	JNJ	200406
110	MRK	MERCK & CO. INC.	310158	2010	Control	JCI	833444
110	MRK	MERCK & CO. INC.	310158	2010	Affiliates	NSA	1618563
110	MRK	MERCK & CO. INC.	310158	2010	Animal Health	ELAN	1739104
110	MRK	MERCK & CO. INC.	310158	2010	Integration	POWI	833640
110	MRK	MERCK & CO. INC.	310158	2010	nnn    	NNN	751364
111	MRK	MERCK & CO. INC.	310158	2009	FDA	FDAGX	320351
111	MRK	MERCK & CO. INC.	310158	2009	SEAS	SEAS	1564902
111	MRK	MERCK & CO. INC.	310158	2009	SHARP	SHSP	1506439
111	MRK	MERCK & CO. INC.	310158	2009	Company	BA	12927
111	MRK	MERCK & CO. INC.	310158	2009	"Astra USA, Inc."	TSLA	1318605
111	MRK	MERCK & CO. INC.	310158	2009	Partnership	POPE	784011
111	MRK	MERCK & CO. INC.	310158	2009	AstraZeneca	AZN	901832
111	MRK	MERCK & CO. INC.	310158	2009	"Astra USA,n    Inc."	NFLX	1065280
111	MRK	MERCK & CO. INC.	310158	2009	Merck	MRK	310158
111	MRK	MERCK & CO. INC.	310158	2009	Johnson& Johnson	JNJ	200406
111	MRK	MERCK & CO. INC.	310158	2009	"Centocor, Inc."	TSLA	1318605
111	MRK	MERCK & CO. INC.	310158	2009	Congress	CMLIX	811030
111	MRK	MERCK & CO. INC.	310158	2009	EC	EC	1444406
111	MRK	MERCK & CO. INC.	310158	2009	"November28,n"	NFLX	1065280
111	MRK	MERCK & CO. INC.	310158	2009	NDA	NDAQ	1120193
111	MRK	MERCK & CO. INC.	310158	2009	BLA	BX	1393818
111	MRK	MERCK & CO. INC.	310158	2009	Vaccine	VBIV	764195
111	MRK	MERCK & CO. INC.	310158	2009	Development	CDEV	1658566
111	MRK	MERCK & CO. INC.	310158	2009	TRA	TTD	1671933
111	MRK	MERCK & CO. INC.	310158	2009	ADP	ADP	8670
111	MRK	MERCK & CO. INC.	310158	2009	K	K	55067
111	MRK	MERCK & CO. INC.	310158	2009	BMD	BMDIX	1282693
111	MRK	MERCK & CO. INC.	310158	2009	Phase	PHAS	1169245
111	MRK	MERCK & CO. INC.	310158	2009	United	UPS	1090727
111	MRK	MERCK & CO. INC.	310158	2009	SCH	SLB	87347
111	MRK	MERCK & CO. INC.	310158	2009	Products	EPD	1061219
111	MRK	MERCK & CO. INC.	310158	2009	MI	AMD	2488
111	MRK	MERCK & CO. INC.	310158	2009	LDL	LDL	60977
111	MRK	MERCK & CO. INC.	310158	2009	Control	JCI	833444
111	MRK	MERCK & CO. INC.	310158	2009	Affiliates	NSA	1618563
111	MRK	MERCK & CO. INC.	310158	2009	EMEA	FEMEX	744822
111	MRK	MERCK & CO. INC.	310158	2009	Animal Health	ELAN	1739104
111	MRK	MERCK & CO. INC.	310158	2009	Integration	POWI	833640
112	MRK	MERCK & CO. INC.	310158	2008	Products	EPD	1061219
112	MRK	MERCK & CO. INC.	310158	2008	OBS	OBE	1334388
112	MRK	MERCK & CO. INC.	310158	2008	Office	ODP	800240
112	MRK	MERCK & CO. INC.	310158	2008	FDA	FDAGX	320351
112	MRK	MERCK & CO. INC.	310158	2008	Congress	CMLIX	811030
112	MRK	MERCK & CO. INC.	310158	2008	SEAS	SEAS	1564902
112	MRK	MERCK & CO. INC.	310158	2008	Animal Health	ELAN	1739104
112	MRK	MERCK & CO. INC.	310158	2008	nnn	NNN	751364
112	MRK	MERCK & CO. INC.	310158	2008	nnn    	NNN	751364
113	MRK	MERCK & CO. INC.	310158	2007	FDA	FDAGX	320351
113	MRK	MERCK & CO. INC.	310158	2007	Products	EPD	1061219
113	MRK	MERCK & CO. INC.	310158	2007	OBS	OBE	1334388
113	MRK	MERCK & CO. INC.	310158	2007	Office	ODP	800240
113	MRK	MERCK & CO. INC.	310158	2007	Congress	CMLIX	811030
113	MRK	MERCK & CO. INC.	310158	2007	nnn	NNN	751364
114	MRK	MERCK & CO. INC.	310158	2006	Products	EPD	1061219
114	MRK	MERCK & CO. INC.	310158	2006	FDA	FDAGX	320351
115	MRK	MERCK & CO. INC.	310158	2005	Company	BA	12927
115	MRK	MERCK & CO. INC.	310158	2005	FDA	FDAGX	320351
127	AMGN	AMGEN INC	318154	2017	ACA	ACA	1739445
127	AMGN	AMGEN INC	318154	2017	CMS	CMS	811156
127	AMGN	AMGEN INC	318154	2017	FDA	FDAGX	320351
127	AMGN	AMGEN INC	318154	2017	FDCA	FDCAX	275309
127	AMGN	AMGEN INC	318154	2017	HTA	HTA	1360604
127	AMGN	AMGEN INC	318154	2017	EMA	EMAN	1046995
127	AMGN	AMGEN INC	318154	2017	PFS	PFS	1178970
127	AMGN	AMGEN INC	318154	2017	EC	EC	1444406
127	AMGN	AMGEN INC	318154	2017	ESA	ESALY	948406
127	AMGN	AMGEN INC	318154	2017	AstraZeneca	AZN	901832
127	AMGN	AMGEN INC	318154	2017	Central	CETV	925645
127	AMGN	AMGEN INC	318154	2017	Amgen	AMGN	318154
127	AMGN	AMGEN INC	318154	2017	RAR	RARX	1481512
127	AMGN	AMGEN INC	318154	2017	Insulet Corporation	PODD	1145197
127	AMGN	AMGEN INC	318154	2017	AmerisourceBergen Corporation	ABC	1140859
127	AMGN	AMGEN INC	318154	2017	McKesson Corporation	MCK	927653
127	AMGN	AMGEN INC	318154	2017	"Cardinal Health,"	CAH	721371
127	AMGN	AMGEN INC	318154	2017	Merck	MRK	310158
128	AMGN	AMGEN INC	318154	2016	AMGEN	AMGN	318154
128	AMGN	AMGEN INC	318154	2016	Johnson & Johnson	JNJ	200406
128	AMGN	AMGEN INC	318154	2016	FDA	FDAGX	320351
128	AMGN	AMGEN INC	318154	2016	Healthcare	THC	70318
128	AMGN	AMGEN INC	318154	2016	ACA	ACA	1739445
128	AMGN	AMGEN INC	318154	2016	Amgen	AMGN	318154
128	AMGN	AMGEN INC	318154	2016	HTA	HTA	1360604
128	AMGN	AMGEN INC	318154	2016	BLA	BX	1393818
128	AMGN	AMGEN INC	318154	2016	NDA	NDAQ	1120193
128	AMGN	AMGEN INC	318154	2016	FDCA	FDCAX	275309
128	AMGN	AMGEN INC	318154	2016	EMA	EMAN	1046995
128	AMGN	AMGEN INC	318154	2016	EC	EC	1444406
128	AMGN	AMGEN INC	318154	2016	State	X	1163302
128	AMGN	AMGEN INC	318154	2016	FCPA	FCPAX	729218
128	AMGN	AMGEN INC	318154	2016	SRE	SRE	1032208
128	AMGN	AMGEN INC	318154	2016	AMG	AMG	1004434
128	AMGN	AMGEN INC	318154	2016	Novartis	NVS	1114448
128	AMGN	AMGEN INC	318154	2016	UCB	UCBI	857855
128	AMGN	AMGEN INC	318154	2016	"Cytokinetics, Inc."	CYTK	1061983
128	AMGN	AMGEN INC	318154	2016	BSC	BSCFX	810902
128	AMGN	AMGEN INC	318154	2016	AstraZeneca	AZN	901832
128	AMGN	AMGEN INC	318154	2016	MAA	MAA	912595
128	AMGN	AMGEN INC	318154	2016	K-A	KAR	1395942
128	AMGN	AMGEN INC	318154	2016	Kirin Holdings Company	KNBWY	800901
128	AMGN	AMGEN INC	318154	2016	Kirin	KNBWY	800901
128	AMGN	AMGEN INC	318154	2016	Central	CETV	925645
128	AMGN	AMGEN INC	318154	2016	Pfizer Inc	PFE	78003
128	AMGN	AMGEN INC	318154	2016	Pfizer Inc.	PFE	78003
128	AMGN	AMGEN INC	318154	2016	Bayer	BAYRY	1144145
128	AMGN	AMGEN INC	318154	2016	DaVita Inc.	DVA	927066
128	AMGN	AMGEN INC	318154	2016	DaVita)	DVA	927066
128	AMGN	AMGEN INC	318154	2016	Company	BA	12927
128	AMGN	AMGEN INC	318154	2016	Morgan Stanley	MS	895421
128	AMGN	AMGEN INC	318154	2016	Norfolk Southern Corporation	NSC	702165
128	AMGN	AMGEN INC	318154	2016	The Boeing Company	BA	12927
128	AMGN	AMGEN INC	318154	2016	Danaher Corporation	DHR	313616
128	AMGN	AMGEN INC	318154	2016	General Electric Company	GE	40545
128	AMGN	AMGEN INC	318154	2016	GE	GE	40545
128	AMGN	AMGEN INC	318154	2016	Williams & Connolly	SHW	89800
128	AMGN	AMGEN INC	318154	2016	Executive	CTPR	1439199
128	AMGN	AMGEN INC	318154	2016	Celanese Corporation	CE	1306830
128	AMGN	AMGEN INC	318154	2016	3M Company	MMM	66740
128	AMGN	AMGEN INC	318154	2016	General Motors Company	GM	1467858
128	AMGN	AMGEN INC	318154	2016	ABB Ltd.	ABB	1091587
128	AMGN	AMGEN INC	318154	2016	Finance	ARI	1467760
128	AMGN	AMGEN INC	318154	2016	"TRW Automotive Holdings, Corp."	NVDA	1045810
128	AMGN	AMGEN INC	318154	2016	CMS	CMS	811156
128	AMGN	AMGEN INC	318154	2016	PFS	PFS	1178970
128	AMGN	AMGEN INC	318154	2016	ESA	ESALY	948406
128	AMGN	AMGEN INC	318154	2016	Insulet Corporation	PODD	1145197
128	AMGN	AMGEN INC	318154	2016	AmerisourceBergen Corporation	ABC	1140859
128	AMGN	AMGEN INC	318154	2016	McKesson Corporation	MCK	927653
128	AMGN	AMGEN INC	318154	2016	"Cardinal Health,"	CAH	721371
128	AMGN	AMGEN INC	318154	2016	Fresenius Medical Care	FMS	1019600
128	AMGN	AMGEN INC	318154	2016	Onyx	VGCP	886093
128	AMGN	AMGEN INC	318154	2016	CIA	CIA	24090
129	AMGN	AMGEN INC	318154	2015	ACA	ACA	1739445
129	AMGN	AMGEN INC	318154	2015	CMS	CMS	811156
129	AMGN	AMGEN INC	318154	2015	EC	EC	1444406
129	AMGN	AMGEN INC	318154	2015	FDA	FDAGX	320351
129	AMGN	AMGEN INC	318154	2015	EMA	EMAN	1046995
129	AMGN	AMGEN INC	318154	2015	PFS	PFS	1178970
129	AMGN	AMGEN INC	318154	2015	OS	OSTK	1130713
129	AMGN	AMGEN INC	318154	2015	ESA	ESALY	948406
129	AMGN	AMGEN INC	318154	2015	AstraZeneca	AZN	901832
129	AMGN	AMGEN INC	318154	2015	Central	CETV	925645
129	AMGN	AMGEN INC	318154	2015	Amgen	AMGN	318154
129	AMGN	AMGEN INC	318154	2015	FDCA	FDCAX	275309
129	AMGN	AMGEN INC	318154	2015	HTA	HTA	1360604
129	AMGN	AMGEN INC	318154	2015	Insulet Corporation	PODD	1145197
129	AMGN	AMGEN INC	318154	2015	AmerisourceBergen Corporation	ABC	1140859
129	AMGN	AMGEN INC	318154	2015	"Cardinal Health, Inc."	CAH	721371
129	AMGN	AMGEN INC	318154	2015	McKesson Corporation	MCK	927653
129	AMGN	AMGEN INC	318154	2015	Fresenius Medical Care	FMS	1019600
129	AMGN	AMGEN INC	318154	2015	Fresenius	FMS	1019600
129	AMGN	AMGEN INC	318154	2015	CIA	CIA	24090
130	AMGN	AMGEN INC	318154	2014	FDA	FDAGX	320351
130	AMGN	AMGEN INC	318154	2014	EMA	EMAN	1046995
130	AMGN	AMGEN INC	318154	2014	PFS	PFS	1178970
130	AMGN	AMGEN INC	318154	2014	ESA	ESALY	948406
130	AMGN	AMGEN INC	318154	2014	ACA	ACA	1739445
130	AMGN	AMGEN INC	318154	2014	Amgen	AMGN	318154
130	AMGN	AMGEN INC	318154	2014	Central	CETV	925645
130	AMGN	AMGEN INC	318154	2014	EC	EC	1444406
130	AMGN	AMGEN INC	318154	2014	States	X	1163302
130	AMGN	AMGEN INC	318154	2014	CMS	CMS	811156
130	AMGN	AMGEN INC	318154	2014	Exchange	ICE	1571949
130	AMGN	AMGEN INC	318154	2014	Healthcare	THC	70318
130	AMGN	AMGEN INC	318154	2014	FDCA	FDCAX	275309
130	AMGN	AMGEN INC	318154	2014	Company	BA	12927
130	AMGN	AMGEN INC	318154	2014	AmerisourceBergen Corporation	ABC	1140859
130	AMGN	AMGEN INC	318154	2014	"Cardinal Health, Inc."	CAH	721371
130	AMGN	AMGEN INC	318154	2014	McKesson Corporation	MCK	927653
130	AMGN	AMGEN INC	318154	2014	Fresenius Medical Care	FMS	1019600
130	AMGN	AMGEN INC	318154	2014	HTA	HTA	1360604
131	AMGN	AMGEN INC	318154	2013	Company	BA	12927
132	AMGN	AMGEN INC	318154	2012	Amgen	AMGN	318154
132	AMGN	AMGEN INC	318154	2012	Healthcare	THC	70318
132	AMGN	AMGEN INC	318154	2012	ASP	AZPN	929940
132	AMGN	AMGEN INC	318154	2012	CMS	CMS	811156
132	AMGN	AMGEN INC	318154	2012	ATRA	ATRA	1604464
132	AMGN	AMGEN INC	318154	2012	ESA	ESALY	948406
132	AMGN	AMGEN INC	318154	2012	AMP	AMP	820027
132	AMGN	AMGEN INC	318154	2012	PHS	PHSKX	34273
132	AMGN	AMGEN INC	318154	2012	FSS	FSS	277509
132	AMGN	AMGEN INC	318154	2012	FCP	FCPT	1650132
132	AMGN	AMGEN INC	318154	2012	Congress	CMLIX	811030
132	AMGN	AMGEN INC	318154	2012	HTA	HTA	1360604
132	AMGN	AMGEN INC	318154	2012	FDA	FDAGX	320351
132	AMGN	AMGEN INC	318154	2012	FDCA	FDCAX	275309
132	AMGN	AMGEN INC	318154	2012	BLA	BX	1393818
132	AMGN	AMGEN INC	318154	2012	NDA	NDAQ	1120193
132	AMGN	AMGEN INC	318154	2012	EMA	EMAN	1046995
132	AMGN	AMGEN INC	318154	2012	CHMP	CHMP	19149
132	AMGN	AMGEN INC	318154	2012	EC	EC	1444406
132	AMGN	AMGEN INC	318154	2012	State	X	1163302
132	AMGN	AMGEN INC	318154	2012	FCPA	FCPAX	729218
132	AMGN	AMGEN INC	318154	2012	AMG	AMG	1004434
132	AMGN	AMGEN INC	318154	2012	AstraZeneca	AZN	901832
132	AMGN	AMGEN INC	318154	2012	RA	RA	887637
132	AMGN	AMGEN INC	318154	2012	SRE	SRE	1032208
132	AMGN	AMGEN INC	318154	2012	UCB	UCBI	857855
132	AMGN	AMGEN INC	318154	2012	NHL	NHLD	1023844
132	AMGN	AMGEN INC	318154	2012	"Cytokinetics, Inc"	CYTK	1061983
132	AMGN	AMGEN INC	318154	2012	"Watson Pharmaceuticals, Inc."	TSLA	1318605
132	AMGN	AMGEN INC	318154	2012	Eli Lilly	LLY	59478
132	AMGN	AMGEN INC	318154	2012	AbbVie	ABBV	1551152
132	AMGN	AMGEN INC	318154	2012	K-A	KAR	1395942
132	AMGN	AMGEN INC	318154	2012	Kirin	KNBWY	800901
132	AMGN	AMGEN INC	318154	2012	Central	CETV	925645
132	AMGN	AMGEN INC	318154	2012	Pfizer Inc	PFE	78003
132	AMGN	AMGEN INC	318154	2012	Glaxo	GSK	1131399
132	AMGN	AMGEN INC	318154	2012	Takeda	TAK	1395064
132	AMGN	AMGEN INC	318154	2012	AstraZeneca Plc	AZN	901832
132	AMGN	AMGEN INC	318154	2012	Company	BA	12927
132	AMGN	AMGEN INC	318154	2012	Morgan Stanley	MS	895421
132	AMGN	AMGEN INC	318154	2012	Executive	CTPR	1439199
132	AMGN	AMGEN INC	318154	2012	GE	GE	40545
132	AMGN	AMGEN INC	318154	2012	"General Counsel of Medtronic, Inc."	TSLA	1318605
132	AMGN	AMGEN INC	318154	2012	BP	BP	313807
132	AMGN	AMGEN INC	318154	2012	NCD	NCDMX	1048702
132	AMGN	AMGEN INC	318154	2012	NICE	NICE	1003935
132	AMGN	AMGEN INC	318154	2012	Pfizer	PFE	78003
132	AMGN	AMGEN INC	318154	2012	QIAGEN	QGEN	1015820
132	AMGN	AMGEN INC	318154	2012	Management	NLY	1043219
132	AMGN	AMGEN INC	318154	2012	AmerisourceBergen Corporation	ABC	1140859
132	AMGN	AMGEN INC	318154	2012	"Cardinal Health, Inc."	CAH	721371
132	AMGN	AMGEN INC	318154	2012	McKesson Corporation	MCK	927653
132	AMGN	AMGEN INC	318154	2012	Fresenius Medical Care	FMS	1019600
132	AMGN	AMGEN INC	318154	2012	Act	ACT	884629
133	AMGN	AMGEN INC	318154	2011	Congress	CMLIX	811030
133	AMGN	AMGEN INC	318154	2011	Healthcare	THC	70318
133	AMGN	AMGEN INC	318154	2011	ASP	AZPN	929940
133	AMGN	AMGEN INC	318154	2011	CMS	CMS	811156
133	AMGN	AMGEN INC	318154	2011	AMP	AMP	820027
133	AMGN	AMGEN INC	318154	2011	NCD	NCDMX	1048702
133	AMGN	AMGEN INC	318154	2011	ESA	ESALY	948406
133	AMGN	AMGEN INC	318154	2011	FDA	FDAGX	320351
133	AMGN	AMGEN INC	318154	2011	HTA	HTA	1360604
133	AMGN	AMGEN INC	318154	2011	NICE	NICE	1003935
133	AMGN	AMGEN INC	318154	2011	EMA	EMAN	1046995
133	AMGN	AMGEN INC	318154	2011	BLA	BX	1393818
133	AMGN	AMGEN INC	318154	2011	nWe	NWE	73088
133	AMGN	AMGEN INC	318154	2011	Pfizer	PFE	78003
133	AMGN	AMGEN INC	318154	2011	Glaxo	GSK	1131399
133	AMGN	AMGEN INC	318154	2011	Takeda	TAK	1395064
133	AMGN	AMGEN INC	318154	2011	EC	EC	1444406
133	AMGN	AMGEN INC	318154	2011	Central	CETV	925645
133	AMGN	AMGEN INC	318154	2011	AmerisourceBergen Corporation	ABC	1140859
133	AMGN	AMGEN INC	318154	2011	"Cardinal Health, Inc."	CAH	721371
133	AMGN	AMGEN INC	318154	2011	McKesson Corporation	MCK	927653
133	AMGN	AMGEN INC	318154	2011	Fresenius Medical Care	FMS	1019600
133	AMGN	AMGEN INC	318154	2011	Amgen	AMGN	318154
133	AMGN	AMGEN INC	318154	2011	State	X	1163302
133	AMGN	AMGEN INC	318154	2011	Company	BA	12927
133	AMGN	AMGEN INC	318154	2011	nnn	NNN	751364
134	AMGN	AMGEN INC	318154	2010	CMS	CMS	811156
134	AMGN	AMGEN INC	318154	2010	ASP	AZPN	929940
134	AMGN	AMGEN INC	318154	2010	AMP	AMP	820027
134	AMGN	AMGEN INC	318154	2010	NCD	NCDMX	1048702
134	AMGN	AMGEN INC	318154	2010	ESA	ESALY	948406
134	AMGN	AMGEN INC	318154	2010	FDA	FDAGX	320351
134	AMGN	AMGEN INC	318154	2010	"Aranesp,nn"	NNBR	918541
134	AMGN	AMGEN INC	318154	2010	EMA	EMAN	1046995
134	AMGN	AMGEN INC	318154	2010	BLA	BX	1393818
134	AMGN	AMGEN INC	318154	2010	United	UPS	1090727
134	AMGN	AMGEN INC	318154	2010	nnn	NNN	751364
134	AMGN	AMGEN INC	318154	2010	Pfizer	PFE	78003
134	AMGN	AMGEN INC	318154	2010	Glaxo	GSK	1131399
134	AMGN	AMGEN INC	318154	2010	Takeda	TAK	1395064
134	AMGN	AMGEN INC	318154	2010	EC	EC	1444406
134	AMGN	AMGEN INC	318154	2010	"PMCs,n"	NFLX	1065280
134	AMGN	AMGEN INC	318154	2010	DMC	BOOM	34067
134	AMGN	AMGEN INC	318154	2010	Congress	CMLIX	811030
134	AMGN	AMGEN INC	318154	2010	"Cardinal Health,"	CAH	721371
134	AMGN	AMGEN INC	318154	2010	McKesson Corporation	MCK	927653
134	AMGN	AMGEN INC	318154	2010	"EPOGEN,nn"	NNBR	918541
134	AMGN	AMGEN INC	318154	2010	NDA	NDAQ	1120193
134	AMGN	AMGEN INC	318154	2010	Amgen	AMGN	318154
135	AMGN	AMGEN INC	318154	2009	EMA	EMAN	1046995
135	AMGN	AMGEN INC	318154	2009	FDA	FDAGX	320351
135	AMGN	AMGEN INC	318154	2009	BLA	BX	1393818
135	AMGN	AMGEN INC	318154	2009	ADT	ADT	1703056
135	AMGN	AMGEN INC	318154	2009	CHMP	CHMP	19149
135	AMGN	AMGEN INC	318154	2009	ESA	ESALY	948406
135	AMGN	AMGEN INC	318154	2009	CMS	CMS	811156
135	AMGN	AMGEN INC	318154	2009	PLR	PLRAX	810893
135	AMGN	AMGEN INC	318154	2009	OS	OSTK	1130713
135	AMGN	AMGEN INC	318154	2009	DMC	BOOM	34067
135	AMGN	AMGEN INC	318154	2009	Healthcare	THC	70318
135	AMGN	AMGEN INC	318154	2009	Congress	CMLIX	811030
135	AMGN	AMGEN INC	318154	2009	ASP	AZPN	929940
135	AMGN	AMGEN INC	318154	2009	NCD	NCDMX	1048702
135	AMGN	AMGEN INC	318154	2009	NDA	NDAQ	1120193
135	AMGN	AMGEN INC	318154	2009	Amgen	AMGN	318154
135	AMGN	AMGEN INC	318154	2009	HSA	HSACU	1764013
135	AMGN	AMGEN INC	318154	2009	AmerisourceBergen Corporation	ABC	1140859
135	AMGN	AMGEN INC	318154	2009	"Cardinal Health, Inc."	CAH	721371
135	AMGN	AMGEN INC	318154	2009	McKesson Corporation	MCK	927653
135	AMGN	AMGEN INC	318154	2009	DaVita Inc.	DVA	927066
135	AMGN	AMGEN INC	318154	2009	Pfizer	PFE	78003
135	AMGN	AMGEN INC	318154	2009	AoC	AOCIX	1293210
136	AMGN	AMGEN INC	318154	2008	FDA	FDAGX	320351
136	AMGN	AMGEN INC	318154	2008	CMS	CMS	811156
136	AMGN	AMGEN INC	318154	2008	Congress	CMLIX	811030
136	AMGN	AMGEN INC	318154	2008	GAO	GAOCX	1217286
136	AMGN	AMGEN INC	318154	2008	ESA	ESALY	948406
136	AMGN	AMGEN INC	318154	2008	TNF	TNFAX	1605941
136	AMGN	AMGEN INC	318154	2008	BLA	BX	1393818
136	AMGN	AMGEN INC	318154	2008	EMEA	FEMEX	744822
136	AMGN	AMGEN INC	318154	2008	AoC	AOCIX	1293210
136	AMGN	AMGEN INC	318154	2008	PLR	PLRAX	810893
136	AMGN	AMGEN INC	318154	2008	CHMP	CHMP	19149
136	AMGN	AMGEN INC	318154	2008	SAG	SAGE	1597553
136	AMGN	AMGEN INC	318154	2008	Oncology	CLVS	1466301
136	AMGN	AMGEN INC	318154	2008	MMA	MMAC	1003201
136	AMGN	AMGEN INC	318154	2008	ASP	AZPN	929940
136	AMGN	AMGEN INC	318154	2008	NCD	NCDMX	1048702
136	AMGN	AMGEN INC	318154	2008	NDA	NDAQ	1120193
136	AMGN	AMGEN INC	318154	2008	Amgen	AMGN	318154
136	AMGN	AMGEN INC	318154	2008	HSA	HSACU	1764013
136	AMGN	AMGEN INC	318154	2008	BI Pharma	BMRN	1048477
136	AMGN	AMGEN INC	318154	2008	Abbott	ABT	1800
136	AMGN	AMGEN INC	318154	2008	Biogen	BIIB	875045
136	AMGN	AMGEN INC	318154	2008	nnn	NNN	751364
136	AMGN	AMGEN INC	318154	2008	Affymax	AFFY	1158223
136	AMGN	AMGEN INC	318154	2008	Takeda	TAK	1395064
136	AMGN	AMGEN INC	318154	2008	Merck	MRK	310158
136	AMGN	AMGEN INC	318154	2008	AmerisourceBergen Corporation	ABC	1140859
136	AMGN	AMGEN INC	318154	2008	"Cardinal Health, Inc."	CAH	721371
136	AMGN	AMGEN INC	318154	2008	McKesson Corporation	MCK	927653
136	AMGN	AMGEN INC	318154	2008	DaVita Inc.	DVA	927066
136	AMGN	AMGEN INC	318154	2008	Fresenius	FMS	1019600
136	AMGN	AMGEN INC	318154	2008	Pfizer	PFE	78003
137	AMGN	AMGEN INC	318154	2007	FDA	FDAGX	320351
137	AMGN	AMGEN INC	318154	2007	CMS	CMS	811156
137	AMGN	AMGEN INC	318154	2007	Congress	CMLIX	811030
137	AMGN	AMGEN INC	318154	2007	GAO	GAOCX	1217286
137	AMGN	AMGEN INC	318154	2007	ESA	ESALY	948406
137	AMGN	AMGEN INC	318154	2007	TNF	TNFAX	1605941
137	AMGN	AMGEN INC	318154	2007	EMEA	FEMEX	744822
137	AMGN	AMGEN INC	318154	2007	AoC	AOCIX	1293210
137	AMGN	AMGEN INC	318154	2007	CRC	CRC	1609253
137	AMGN	AMGEN INC	318154	2007	CBE	CBEAX	1081400
137	AMGN	AMGEN INC	318154	2007	ASP	AZPN	929940
137	AMGN	AMGEN INC	318154	2007	MMA	MMAC	1003201
137	AMGN	AMGEN INC	318154	2007	Company	BA	12927
137	AMGN	AMGEN INC	318154	2007	AMP	AMP	820027
